3.210770982499943083e-01,1.329944886625464007e-01,1.602141453538906135e-01,9.238795325112867385e-01
7.605216397617090562e-01,3.150183776675252179e-01,4.194325306639378748e-01,3.826834323650897818e-01
7.475677416713591983e-01,3.096526973929034088e-01,4.122883733199068090e-01,4.186597375374280783e-01
7.334611483081426853e-01,3.038095551029768027e-01,4.045084971874736146e-01,4.539904997395466935e-01
7.182236110165596266e-01,2.974979604996372817e-01,3.961048982717382816e-01,4.886212414969549056e-01
7.018786249746749029e-01,2.907276456042897084e-01,3.870905343131236243e-01,5.224985647159487989e-01
6.844513929662566776e-01,2.835090497517803176e-01,3.774793048074797097e-01,5.555702330196021776e-01
6.659687865199112045e-01,2.758533034936995754e-01,3.672860295740684733e-01,5.877852522924731371e-01
6.464593044751323347e-01,2.677722114358779271e-01,3.565264259044764183e-01,6.190939493098340796e-01
6.259530290391580598e-01,2.592782340365391014e-01,3.452170843276907153e-01,6.494480483301836582e-01
6.044815794023861155e-01,2.503844683931772952e-01,3.333754430287049764e-01,6.788007455329416739e-01
5.820780629838743225e-01,2.411046280477814052e-01,3.210197609601029844e-01,7.071067811865474617e-01
5.587770243821011951e-01,2.314530218415480067e-01,3.081690896880772135e-01,7.343225094356855553e-01
5.346143921096973006e-01,2.214445318516843897e-01,2.948432440162934154e-01,7.604059656000310419e-01
5.096274231942846678e-01,2.110945904443254917e-01,2.810627714329012039e-01,7.853169308807448346e-01
4.838546457308385840e-01,2.004191564789425117e-01,2.668489204277953997e-01,8.090169943749474513e-01
4.573357994741603094e-01,1.894346907009394065e-01,2.522236077289857215e-01,8.314696123025452357e-01
4.301117745630526068e-01,1.781581303603755884e-01,2.372093845085896102e-01,8.526401643540921782e-01
4.022245484706918894e-01,1.666068630959549879e-01,2.218294016105603894e-01,8.724960070727970640e-01
3.737171212784062835e-01,1.547987001245466898e-01,2.061073738537634037e-01,8.910065241883677878e-01
3.446334493726666004e-01,1.427518487775799039e-01,1.900675434654444107e-01,9.081431738250813623e-01
3.150183776675252734e-01,1.304848844266587038e-01,1.737346427014722083e-01,9.238795325112867385e-01
7.447219251160788200e-01,3.084739215796803991e-01,4.514271641692911841e-01,3.826834323650897818e-01
7.320371421733797845e-01,3.032197124490554896e-01,4.437380450513961905e-01,4.186597375374280783e-01
7.182236110165596266e-01,2.974979604996372817e-01,4.353647140308067875e-01,4.539904997395466935e-01
7.033026311094379146e-01,2.913174882582110214e-01,4.263200821770459781e-01,4.886212414969549056e-01
6.872972095215369448e-01,2.846878255650033274e-01,4.166180956568643068e-01,5.224985647159487989e-01
6.702320254528492116e-01,2.776191948793595987e-01,4.062737142302613735e-01,5.555702330196021776e-01
6.521333921802996425e-01,2.701224955174525988e-01,3.953028881836218034e-01,5.877852522924731371e-01
6.330292164845788827e-01,2.622092868463267168e-01,3.837225337355277821e-01,6.190939493098340796e-01
6.129489556199121392e-01,2.538917704601920122e-01,3.715505069531778726e-01,6.494480483301836582e-01
5.919235718931060708e-01,2.451827713664503083e-01,3.588055762196241116e-01,6.788007455329416739e-01
5.699854849219169184e-01,2.360957182104632124e-01,3.455073932942864801e-01,7.071067811865474617e-01
5.471685216463503254e-01,2.266446225695548100e-01,3.316764630113646084e-01,7.343225094356855553e-01
5.235078641699705271e-01,2.168440573481739131e-01,3.173341116628686787e-01,7.604059656000310419e-01
4.990399955116476827e-01,2.067091343075329879e-01,3.025024541150240220e-01,7.853169308807448346e-01
4.738026433513862212e-01,1.962554807643666910e-01,2.872043597087490241e-01,8.090169943749474513e-01
4.478347218569778132e-01,1.854992154947429917e-01,2.714634169967906074e-01,8.314696123025452357e-01
4.211762716811737750e-01,1.744569238800774968e-01,2.553038973718840254e-01,8.526401643540921782e-01
3.938683982219027269e-01,1.631456323336792080e-01,2.387507176420256005e-01,8.724960070727970640e-01
3.659532082407244147e-01,1.515827820472535059e-01,2.218294016105603061e-01,8.910065241883677878e-01
3.374737449372562925e-01,1.397862020978501985e-01,2.045660407203273023e-01,9.081431738250813623e-01
3.084739215796803991e-01,1.277740819567181885e-01,1.869872538225461067e-01,9.238795325112867385e-01
7.277739032404416664e-01,3.014538210633955218e-01,4.827257297075890907e-01,3.826834323650897818e-01
7.153777944612795814e-01,2.963191846864143830e-01,4.745035048801913846e-01,4.186597375374280783e-01
7.018786249746749029e-01,2.907276456042897084e-01,4.655496300409684984e-01,4.539904997395466935e-01
6.872972095215369448e-01,2.846878255650033829e-01,4.558779114159328127e-01,4.886212414969549056e-01
6.716560315876124454e-01,2.782090375332810228e-01,4.455032620941838939e-01,5.224985647159487989e-01
6.549792087355799097e-01,2.713012713306756085e-01,4.344416790330062894e-01,5.555702330196021776e-01
6.372924554175173339e-01,2.639751782319866846e-01,4.227102183917207934e-01,5.877852522924731371e-01
6.186230433250793359e-01,2.562420545417666840e-01,4.103269692323230911e-01,6.190939493098340796e-01
5.989997593385268937e-01,2.481138241762378127e-01,3.973110256274612895e-01,6.494480483301836582e-01
5.784528611394431641e-01,2.396030202774780127e-01,3.836824572187594873e-01,6.788007455329416739e-01
5.570140305555818516e-01,2.307227658882236021e-01,3.694622782708856246e-01,7.071067811865474617e-01
5.347163247097863614e-01,2.214867537170893130e-01,3.546724152690781118e-01,7.343225094356855553e-01
5.115941250483005964e-01,2.119092250254031862e-01,3.393356731100949930e-01,7.604059656000310419e-01
4.876830843270724136e-01,2.020049476682151957e-01,3.234756999387167209e-01,7.853169308807448346e-01
4.630200716377865788e-01,1.917891933233333013e-01,3.071169506840190078e-01,8.090169943749474513e-01
4.376431155584000754e-01,1.812777139435050033e-01,2.902846493516473836e-01,8.314696123025452357e-01
4.115913455158279888e-01,1.704867174680465003e-01,2.730047501302266255e-01,8.526401643540921782e-01
3.849049314512064113e-01,1.594328428313762092e-01,2.553038973718840254e-01,8.724960070727970640e-01
3.576250218807529024e-01,1.481331343069826889e-01,2.372093845085894992e-01,8.910065241883677878e-01
3.297936804477378803e-01,1.366050152263917072e-01,2.187491119676618911e-01,9.081431738250813623e-01
3.014538210633955218e-01,1.248662611136505951e-01,1.999515441513322889e-01,9.238795325112867385e-01
7.097037067561122736e-01,2.939689006048397113e-01,5.132799671593366586e-01,3.826834323650897818e-01
6.976153860417368957e-01,2.889617542186296850e-01,5.045373146971615652e-01,4.186597375374280783e-01
6.844513929662566776e-01,2.835090497517803731e-01,4.950167022653172988e-01,4.539904997395466935e-01
6.702320254528492116e-01,2.776191948793597097e-01,4.847328099581064142e-01,4.886212414969549056e-01
6.549792087355799097e-01,2.713012713306756085e-01,4.737014947920750174e-01,5.224985647159487989e-01
6.387164615522802347e-01,2.645650208859079977e-01,4.619397662556433137e-01,5.555702330196021776e-01
6.214688598803597142e-01,2.574208303549895827e-01,4.494657600817076881e-01,5.877852522924731371e-01
6.032629982714650119e-01,2.498797155618978083e-01,4.362987102836541897e-01,6.190939493098340796e-01
5.841269488446102498e-01,2.419533043590527122e-01,4.224589194979048168e-01,6.494480483301836582e-01
5.640902180010027855e-01,2.336538186980111897e-01,4.079677276787229134e-01,6.788007455329416739e-01
5.431837009273124961e-01,2.249940557841038913e-01,3.928474791935511190e-01,7.071067811865474617e-01
5.214396339575322337e-01,2.159873683440720893e-01,3.771214883696161757e-01,7.343225094356855553e-01
4.988915448668879149e-01,2.066476440371304013e-01,3.608140035449258765e-01,7.604059656000310419e-01
4.755742011744397146e-01,1.969892840412036106e-01,3.439501696790903118e-01,7.853169308807448346e-01
4.515235565340858237e-01,1.870271808473533137e-01,3.265559895816149139e-01,8.090169943749474513e-01
4.267766952966369209e-01,1.767766952966368932e-01,3.086582838174550814e-01,8.314696123025452357e-01
4.013717753284323786e-01,1.662536328948034936e-01,2.902846493516473836e-01,8.526401643540921782e-01
3.753479691746781088e-01,1.554742194413500922e-01,2.714634169967906074e-01,8.724960070727970640e-01
3.487454036582198769e-01,1.444550760105142995e-01,2.522236077289857215e-01,8.910065241883677878e-01
3.216050980068916876e-01,1.332131933227830023e-01,2.325948879395942914e-01,9.081431738250813623e-01
2.939689006048397113e-01,1.217659055464329065e-01,2.126075236918140987e-01,9.238795325112867385e-01
6.905391985963158508e-01,2.860307014088421806e-01,5.430427641049988541e-01,3.826834323650897818e-01
6.787773052610895919e-01,2.811587656702058124e-01,5.337931645444626838e-01,4.186597375374280783e-01
6.659687865199112045e-01,2.758533034936996864e-01,5.237204946142993700e-01,4.539904997395466935e-01
6.521333921802996425e-01,2.701224955174525988e-01,5.128402856414594480e-01,4.886212414969549056e-01
6.372924554175173339e-01,2.639751782319866846e-01,5.011693141195658896e-01,5.224985647159487989e-01
6.214688598803597142e-01,2.574208303549895827e-01,4.887255758407764161e-01,5.555702330196021776e-01
6.046870044062280236e-01,2.504695582158191769e-01,4.755282581475768211e-01,5.877852522924731371e-01
5.869727653998902950e-01,2.431320801722756109e-01,4.615977103472893028e-01,6.190939493098340796e-01
5.683534569339409037e-01,2.354197100836711021e-01,4.469554123349158137e-01,6.494480483301836582e-01
5.488577886324796928e-01,2.273443398656785908e-01,4.316239414726965040e-01,6.788007455329416739e-01
5.285158214029531676e-01,2.189184211538597047e-01,4.156269377774535201e-01,7.071067811865474617e-01
5.073589210844142716e-01,2.101549461041452016e-01,3.989890674693991057e-01,7.343225094356855553e-01
4.854197100836710188e-01,2.010674273598724027e-01,3.817359849386112169e-01,7.604059656000310419e-01
4.627320170739017136e-01,1.916698772162687137e-01,3.638942931878244025e-01,7.853169308807448346e-01
4.393308248332897237e-01,1.819767860145070915e-01,3.454915028125262189e-01,8.090169943749474513e-01
4.152522163041184045e-01,1.720030997986518873e-01,3.265559895816150249e-01,8.314696123025452357e-01
3.905333189554870965e-01,1.617641972699405128e-01,3.071169506840191188e-01,8.526401643540921782e-01
3.652122475354461217e-01,1.512758660739416949e-01,2.872043597087490796e-01,8.724960070727970640e-01
3.393280453008171160e-01,1.405542784571504056e-01,2.668489204277955107e-01,8.910065241883677878e-01
3.129206238153213748e-01,1.296159663305554988e-01,2.460820194531377070e-01,9.081431738250813623e-01
2.860307014088421806e-01,1.184777957786316005e-01,2.249356778408639068e-01,9.238795325112867385e-01
6.703099290435633462e-01,2.776514636031909844e-01,5.719682284689358021e-01,3.826834323650897818e-01
6.588925990744901595e-01,2.729222506839121265e-01,5.622259440221367699e-01,4.186597375374280783e-01
6.464593044751323347e-01,2.677722114358779271e-01,5.516167479206047775e-01,4.539904997395466935e-01
6.330292164845788827e-01,2.622092868463267168e-01,5.401569987757588454e-01,4.886212414969549056e-01
6.186230433250793359e-01,2.562420545417665729e-01,5.278643666901610132e-01,5.224985647159487989e-01
6.032629982714650119e-01,2.498797155618978083e-01,5.147578060114993415e-01,5.555702330196021776e-01
5.869727653998902950e-01,2.431320801722756109e-01,5.008575261063580308e-01,5.877852522924731371e-01
5.697774630687038044e-01,2.360095527375923874e-01,4.861849601988382785e-01,6.190939493098340796e-01
5.517036051877597380e-01,2.285231156789014895e-01,4.707627323220809901e-01,6.494480483301836582e-01
5.327790603358911747e-01,2.206843125395195893e-01,4.546146224336464758e-01,6.788007455329416739e-01
5.130330087895812463e-01,2.125052301857197901e-01,4.377655297485443797e-01,7.071067811865474617e-01
4.924958975290921193e-01,2.039984801696599903e-01,4.202414343464486723e-01,7.343225094356855553e-01
4.711993932914275152e-01,1.951771792832832919e-01,4.020693571122972987e-01,7.604059656000310419e-01
4.491763337425213054e-01,1.860549293331759946e-01,3.832773180720474016e-01,7.853169308807448346e-01
4.264606768439339057e-01,1.766457961675670929e-01,3.638942931878242915e-01,8.090169943749474513e-01
4.030874484921397882e-01,1.669642879878107111e-01,3.439501696790904228e-01,8.314696123025452357e-01
3.790926885111319256e-01,1.570253329777900053e-01,3.234756999387167209e-01,8.526401643540921782e-01
3.545133950816259927e-01,1.468442562857407985e-01,3.025024541150240776e-01,8.724960070727970640e-01
3.293874676925476197e-01,1.364367563939828942e-01,2.810627714329012039e-01,8.910065241883677878e-01
3.037536487027672205e-01,1.258188809129988928e-01,2.591897103290647930e-01,9.081431738250813623e-01
2.776514636031909844e-01,1.150070018371815023e-01,2.369169974783461863e-01,9.238795325112867385e-01
6.490470901652587443e-01,2.688441073652432234e-01,6.000117592816576195e-01,3.826834323650897818e-01
6.379919282576064221e-01,2.642649093688632100e-01,5.897918118450777847e-01,4.186597375374280783e-01
6.259530290391580598e-01,2.592782340365391014e-01,5.786624481835960232e-01,4.539904997395466935e-01
6.129489556199121392e-01,2.538917704601920122e-01,5.666408289693061207e-01,4.886212414969549056e-01
5.989997593385268937e-01,2.481138241762378127e-01,5.537454906676922972e-01,5.224985647159487989e-01
5.841269488446102498e-01,2.419533043590526011e-01,5.399963169557424614e-01,5.555702330196021776e-01
5.683534569339409037e-01,2.354197100836712131e-01,5.254145080627607989e-01,5.877852522924731371e-01
5.517036051877597380e-01,2.285231156789016005e-01,5.100225480811494405e-01,6.190939493098340796e-01
5.342030664706542975e-01,2.212741551934410134e-01,4.938441702975688852e-01,6.494480483301836582e-01
5.158788253448616246e-01,2.136840059989427998e-01,4.769043205979289213e-01,6.788007455329416739e-01
4.967591364620301819e-01,2.057643715553200137e-01,4.592291190026415726e-01,7.071067811865474617e-01
4.768734809965948784e-01,1.975274633648579914e-01,4.408458193914426837e-01,7.343225094356855553e-01
4.562525211879420728e-01,1.889859821429636100e-01,4.217827674798845239e-01,7.604059656000310419e-01
4.349280530614602069e-01,1.801530982345818932e-01,4.020693571122974097e-01,7.853169308807448346e-01
4.129329574013714255e-01,1.710424313064795032e-01,3.817359849386112169e-01,8.090169943749474513e-01
3.903011490509475934e-01,1.616680293467054053e-01,3.608140035449259875e-01,8.314696123025452357e-01
3.670675246182789064e-01,1.520443470036111078e-01,3.393356731100952151e-01,8.526401643540921782e-01
3.432679086682335901e-01,1.421862232978312879e-01,3.173341116628687897e-01,8.724960070727970640e-01
3.189389984835763192e-01,1.321088587415893134e-01,2.948432440162934154e-01,8.910065241883677878e-01
2.941183074804170072e-01,1.218277919006088006e-01,2.718977494581095167e-01,9.081431738250813623e-01
2.688441073652432234e-01,1.113588754347722004e-01,2.485330082778033911e-01,9.238795325112867385e-01
6.267834677177906988e-01,2.596222129999479766e-01,6.271301154512870513e-01,3.826834323650897818e-01
6.161075201299267556e-01,2.552000907178704203e-01,6.164482634431170949e-01,4.186597375374280783e-01
6.044815794023861155e-01,2.503844683931772952e-01,6.048158928937791279e-01,4.539904997395466935e-01
5.919235718931060708e-01,2.451827713664503083e-01,5.922509400755293640e-01,4.886212414969549056e-01
5.784528611394431641e-01,2.396030202774780127e-01,5.787727792348877909e-01,5.224985647159487989e-01
5.640902180010027855e-01,2.336538186980111897e-01,5.644021927189536436e-01,5.555702330196021776e-01
5.488577886324796928e-01,2.273443398656787018e-01,5.491613389305339821e-01,5.877852522924731371e-01
5.327790603358911747e-01,2.206843125395197003e-01,5.330737181614911835e-01,6.190939493098340796e-01
5.158788253448616246e-01,2.136840059989429108e-01,5.161641363569974272e-01,6.494480483301836582e-01
4.981831425967934157e-01,2.063542142092414100e-01,4.984586668665639819e-01,6.788007455329416739e-01
4.797192975518753122e-01,1.987062391780810011e-01,4.799846102408272253e-01,7.071067811865474617e-01
4.605157601208805240e-01,1.907518735286236056e-01,4.607704521360775907e-01,7.343225094356855553e-01
4.406021407666272927e-01,1.825033823161565927e-01,4.408458193914425172e-01,7.604059656000310419e-01
4.200091448467925259e-01,1.739734841162672019e-01,4.202414343464486168e-01,7.853169308807448346e-01
3.987685252684736725e-01,1.651753314137200945e-01,3.989890674693988837e-01,8.090169943749474513e-01
3.769130335275104882e-01,1.561224903222800109e-01,3.771214883696161757e-01,8.314696123025452357e-01
3.544763692080494244e-01,1.468289196667466046e-01,3.546724152690781118e-01,8.526401643540921782e-01
3.314931280202291775e-01,1.373089494594595950e-01,3.316764630113646084e-01,8.724960070727970640e-01
3.079987484561030886e-01,1.275772588044573053e-01,3.081690896880772135e-01,8.910065241883677878e-01
2.840294571460521000e-01,1.176488532633625933e-01,2.841865419650316804e-01,9.081431738250813623e-01
2.596222129999479211e-01,1.075390417178948982e-01,2.597657991925280130e-01,9.238795325112867385e-01
6.035533905932737309e-01,2.500000000000001110e-01,6.532814824381881769e-01,3.826834323650897818e-01
5.932731188625703922e-01,2.457417720242620063e-01,6.421541964999885055e-01,4.186597375374280783e-01
5.820780629838743225e-01,2.411046280477814052e-01,6.300367553350504357e-01,4.539904997395466935e-01
5.699854849219169184e-01,2.360957182104632956e-01,6.169478431593606871e-01,4.886212414969549056e-01
5.570140305555818516e-01,2.307227658882236021e-01,6.029076421267910435e-01,5.224985647159487989e-01
5.431837009273124961e-01,2.249940557841038913e-01,5.879378012096793116e-01,5.555702330196021776e-01
5.285158214029531676e-01,2.189184211538597047e-01,5.720614028176842503e-01,5.877852522924731371e-01
5.130330087895812463e-01,2.125052301857197901e-01,5.553029272063818578e-01,6.190939493098340796e-01
4.967591364620301819e-01,2.057643715553200137e-01,5.376882147304864468e-01,6.494480483301836582e-01
4.797192975518753122e-01,1.987062391780810011e-01,5.192444259998958422e-01,6.788007455329416739e-01
4.619397662556434803e-01,1.913417161825448909e-01,5.000000000000000000e-01,7.071067811865474617e-01
4.434479573219077264e-01,1.836821581293796024e-01,4.799846102408272253e-01,7.343225094356855553e-01
4.242723837797304776e-01,1.757393755019270865e-01,4.592291190026414061e-01,7.604059656000310419e-01
4.044426129736409803e-01,1.675256154952947940e-01,4.377655297485443797e-01,7.853169308807448346e-01
3.839892209729313111e-01,1.590535431320674875e-01,4.156269377774532980e-01,8.090169943749474513e-01
3.629437454255755036e-01,1.503362217337612938e-01,3.928474791935511190e-01,8.314696123025452357e-01
3.413386369294608147e-01,1.413870927781283870e-01,3.694622782708856246e-01,8.526401643540921782e-01
3.192072089959188119e-01,1.322199551733725942e-01,3.455073932942864801e-01,8.724960070727970640e-01
2.965835866827051248e-01,1.228489439812329026e-01,3.210197609601029844e-01,8.910065241883677878e-01
2.735026539756337249e-01,1.132885086217431947e-01,2.960371394224953767e-01,9.081431738250813623e-01
2.500000000000000000e-01,1.035533905932738002e-01,2.705980500730985061e-01,9.238795325112867385e-01
5.793926778868845329e-01,2.399923051204136126e-01,6.784255367299560913e-01,3.826834323650897818e-01
5.695239334472217418e-01,2.359045373299112069e-01,6.668699743301217397e-01,4.186597375374280783e-01
5.587770243821011951e-01,2.314530218415480067e-01,6.542861467655700647e-01,4.539904997395466935e-01
5.471685216463503254e-01,2.266446225695548100e-01,6.406934573863120042e-01,4.886212414969549056e-01
5.347163247097863614e-01,2.214867537170893130e-01,6.261128651341524298e-01,5.224985647159487989e-01
5.214396339575322337e-01,2.159873683440720893e-01,6.105668522255215391e-01,5.555702330196021776e-01
5.073589210844142716e-01,2.101549461041452016e-01,5.940793894855272983e-01,5.877852522924731371e-01
4.924958975290921193e-01,2.039984801696599903e-01,5.766758993866794025e-01,6.190939493098340796e-01
4.768734809965948784e-01,1.975274633648579914e-01,5.583832168492802728e-01,6.494480483301836582e-01
4.605157601208805240e-01,1.907518735286236056e-01,5.392295478639226314e-01,6.788007455329416739e-01
4.434479573219077264e-01,1.836821581293796024e-01,5.192444259998958422e-01,7.071067811865474617e-01
4.256963899144938224e-01,1.763292181558485106e-01,4.984586668665640929e-01,7.343225094356855553e-01
4.072884295289211920e-01,1.687043913085176927e-01,4.769043205979288103e-01,7.604059656000310419e-01
3.882524599058697068e-01,1.608194345177275109e-01,4.546146224336464758e-01,7.853169308807448346e-01
3.686178331307425893e-01,1.526865058153359933e-01,4.316239414726962820e-01,8.090169943749474513e-01
3.484148243748816931e-01,1.443181455879161135e-01,4.079677276787229134e-01,8.314696123025452357e-01
3.276745852134448911e-01,1.357272572403873112e-01,3.836824572187594873e-01,8.526401643540921782e-01
3.064290955919367065e-01,1.269270872999017918e-01,3.588055762196242227e-01,8.724960070727970640e-01
2.847111145154496148e-01,1.179312049906585946e-01,3.333754430287049764e-01,8.910065241883677878e-01
2.625541295366528027e-01,1.087534813111439985e-01,3.074312690681694771e-01,9.081431738250813623e-01
2.399923051204136126e-01,9.940806764605730761e-02,2.810130583737942001e-01,9.238795325112867385e-01
5.543385836664124211e-01,2.296145595013207030e-01,7.025235080173503066e-01,3.826834323650897818e-01
5.448965834064151137e-01,2.257035549376996131e-01,6.905574869955378725e-01,4.186597375374280783e-01
5.346143921096973006e-01,2.214445318516843897e-01,6.775266763813831972e-01,4.539904997395466935e-01
5.235078641699705271e-01,2.168440573481739131e-01,6.634511687403618074e-01,4.886212414969549056e-01
5.115941250483005964e-01,2.119092250254031862e-01,6.483526674850427218e-01,5.224985647159487989e-01
4.988915448668879149e-01,2.066476440371304013e-01,6.322544534100003055e-01,5.555702330196021776e-01
4.854197100836710188e-01,2.010674273598724027e-01,6.151813487945168024e-01,5.877852522924731371e-01
4.711993932914275152e-01,1.951771792832832919e-01,5.971596791284256023e-01,6.190939493098340796e-01
4.562525211879420728e-01,1.889859821429636100e-01,5.782172325201154761e-01,6.494480483301836582e-01
4.406021407666272927e-01,1.825033823161565927e-01,5.583832168492804948e-01,6.788007455329416739e-01
4.242723837797304776e-01,1.757393755019270865e-01,5.376882147304865578e-01,7.071067811865474617e-01
4.072884295289211920e-01,1.687043913085176927e-01,5.161641363569976493e-01,7.343225094356855553e-01
3.896764660406323855e-01,1.614092771716487129e-01,4.938441702975687742e-01,7.604059656000310419e-01
3.714636496860229120e-01,1.538652816285590030e-01,4.707627323220809901e-01,7.853169308807448346e-01
3.526780633078197003e-01,1.460840369735758870e-01,4.469554123349158137e-01,8.090169943749474513e-01
3.333486729186119768e-01,1.380775413219620107e-01,4.224589194979048723e-01,8.314696123025452357e-01
3.135052830373574739e-01,1.298581401096892962e-01,3.973110256274615115e-01,8.526401643540921782e-01
2.931784907329755829e-01,1.214385070576732978e-01,3.715505069531779836e-01,8.724960070727970640e-01
2.723996384458842734e-01,1.128316246298129016e-01,3.452170843276907153e-01,8.910065241883677878e-01
2.512007656602290862e-01,1.040507640149725965e-01,3.183513619800034111e-01,9.081431738250813623e-01
2.296145595013207030e-01,9.510946466377105668e-02,2.909947649067102793e-01,9.238795325112867385e-01
5.284297395291892574e-01,2.188827648742721899e-01,7.255382389753010086e-01,3.826834323650897818e-01
5.194290423288885350e-01,2.151545540230941078e-01,7.131802100686116530e-01,4.186597375374280783e-01
5.096274231942846678e-01,2.110945904443256027e-01,6.997225089703291712e-01,4.539904997395466935e-01
4.990399955116476827e-01,2.067091343075329879e-01,6.851858864801135818e-01,4.886212414969549056e-01
4.876830843270724136e-01,2.020049476682151957e-01,6.695927570162095721e-01,5.224985647159487989e-01
4.755742011744397146e-01,1.969892840412036106e-01,6.529671640540376520e-01,5.555702330196021776e-01
4.627320170739017136e-01,1.916698772162687137e-01,6.353347430528984985e-01,5.877852522924731371e-01
4.491763337425213054e-01,1.860549293331759946e-01,6.167226819279525429e-01,6.190939493098340796e-01
4.349280530614602069e-01,1.801530982345818932e-01,5.971596791284254913e-01,6.494480483301836582e-01
4.200091448467925259e-01,1.739734841162672019e-01,5.766758993866794025e-01,6.788007455329416739e-01
4.044426129736409803e-01,1.675256154952947940e-01,5.553029272063819688e-01,7.071067811865474617e-01
3.882524599058697068e-01,1.608194345177275109e-01,5.330737181614914055e-01,7.343225094356855553e-01
3.714636496860229120e-01,1.538652816285590030e-01,5.100225480811493295e-01,7.604059656000310419e-01
3.541020694425828785e-01,1.466738796274973944e-01,4.861849601988382785e-01,7.853169308807448346e-01
3.361944894738922995e-01,1.392563171351849094e-01,4.615977103472891918e-01,8.090169943749474513e-01
3.177685219702958141e-01,1.316240314953492918e-01,4.362987102836543007e-01,8.314696123025452357e-01
2.988525784381428907e-01,1.237887911392479973e-01,4.103269692323233131e-01,8.526401643540921782e-01
2.794758258913053739e-01,1.157626774396005032e-01,3.837225337355278931e-01,8.724960070727970640e-01
