2.499986069207838224e-01,2.499986069207838224e-01,3.535514204817527539e-01,4.999972138415675338e-01,7.071028409635053968e-01,3.338353288574063150e-03
2.499984382089436574e-01,2.499984382089436574e-01,3.535511818871802658e-01,4.999968764178872593e-01,7.071023637743604207e-01,3.534726216295525515e-03
2.499982598564682301e-01,2.499982598564682301e-01,3.535509296586906158e-01,4.999965197129363492e-01,7.071018593173811206e-01,3.731099007708110933e-03
2.499980718633642851e-01,2.499980718633642851e-01,3.535506637962934073e-01,4.999961437267285147e-01,7.071013275925867037e-01,3.927471655239138208e-03
2.499978742296392054e-01,2.499978742296392054e-01,3.535503842999990209e-01,4.999957484592783552e-01,7.071007685999979309e-01,4.123844151315931780e-03
2.499976669553005959e-01,2.499976669553005959e-01,3.535500911698182258e-01,4.999953339106011363e-01,7.071001823396363406e-01,4.320216488365821728e-03
2.499974500403563393e-01,2.499974500403563393e-01,3.535497844057621797e-01,4.999949000807126231e-01,7.070995688115242483e-01,4.516588658816144200e-03
2.499972234848149566e-01,2.499972234848149566e-01,3.535494640078429285e-01,4.999944469696298577e-01,7.070989280156857459e-01,4.712960655094242286e-03
2.499969872886850519e-01,2.499969872886850519e-01,3.535491299760726291e-01,4.999939745773700484e-01,7.070982599521451473e-01,4.909332469627465147e-03
2.499967414519758124e-01,2.499967414519758124e-01,3.535487823104642713e-01,4.999934829039515138e-01,7.070975646209284315e-01,5.105704094843169748e-03
2.499964859746966472e-01,2.499964859746966472e-01,3.535484210110312331e-01,4.999929719493932390e-01,7.070968420220623551e-01,5.302075523168719128e-03
2.499962208568574928e-01,2.499962208568574928e-01,3.535480460777874478e-01,4.999924417137148747e-01,7.070960921555747847e-01,5.498446747031484998e-03
2.499959460984684800e-01,2.499959460984684800e-01,3.535476575107473485e-01,4.999918921969369046e-01,7.070953150214945859e-01,5.694817758858846876e-03
2.499956616995403502e-01,2.499956616995403502e-01,3.535472553099260340e-01,4.999913233990805894e-01,7.070945106198519570e-01,5.891188551078192087e-03
2.499953676600839003e-01,2.499953676600839003e-01,3.535468394753388810e-01,4.999907353201677451e-01,7.070936789506776510e-01,6.087559116116916628e-03
2.499950639801105379e-01,2.499950639801105379e-01,3.535464100070019322e-01,4.999901279602210202e-01,7.070928200140037534e-01,6.283929446402426039e-03
2.499947506596320590e-01,2.499947506596320590e-01,3.535459669049318965e-01,4.999895013192640625e-01,7.070919338098636819e-01,6.480299534362132796e-03
2.499944276986603986e-01,2.499944276986603986e-01,3.535455101691456492e-01,4.999888553973207417e-01,7.070910203382911874e-01,6.676669372423459786e-03
2.499940950972081022e-01,2.499940950972081022e-01,3.535450397996609539e-01,4.999881901944161489e-01,7.070900795993217969e-01,6.873038953013841171e-03
2.499937528552879928e-01,2.499937528552879928e-01,3.535445557964959074e-01,4.999875057105759302e-01,7.070891115929917037e-01,7.069408268560718051e-03
2.499934009729132267e-01,2.499934009729132267e-01,3.535440581596691612e-01,4.999868019458263979e-01,7.070881163193382113e-01,7.265777311491544536e-03
2.499930394500974040e-01,2.499930394500974040e-01,3.535435468891999222e-01,4.999860789001947525e-01,7.070870937783997334e-01,7.462146074233781678e-03
2.499926682868544581e-01,2.499926682868544581e-01,3.535430219851078970e-01,4.999853365737088606e-01,7.070860439702156830e-01,7.658514549214907007e-03
2.499922874831987385e-01,2.499922874831987385e-01,3.535424834474133471e-01,4.999845749663973660e-01,7.070849668948265832e-01,7.854882728862403254e-03
2.499918970391448170e-01,2.499918970391448170e-01,3.535419312761369781e-01,4.999837940782895784e-01,7.070838625522738452e-01,8.051250605603767901e-03
2.499914969547078758e-01,2.499914969547078758e-01,3.535413654713001619e-01,4.999829939094156961e-01,7.070827309426002127e-01,8.247618171866510570e-03
2.499910872299032916e-01,2.499910872299032916e-01,3.535407860329246588e-01,4.999821744598065276e-01,7.070815720658492065e-01,8.443985420078148688e-03
2.499906678647468850e-01,2.499906678647468850e-01,3.535401929610328953e-01,4.999813357294937144e-01,7.070803859220656795e-01,8.640352342666218766e-03
2.499902388592547819e-01,2.499902388592547819e-01,3.535395862556476310e-01,4.999804777185095084e-01,7.070791725112951509e-01,8.836718932058259049e-03
2.499898002134435804e-01,2.499898002134435804e-01,3.535389659167923471e-01,4.999796004268871052e-01,7.070779318335845831e-01,9.033085180681835538e-03
2.499893519273301556e-01,2.499893519273301556e-01,3.535383319444909134e-01,4.999787038546602558e-01,7.070766638889817157e-01,9.229451080964515969e-03
2.499888940009318550e-01,2.499888940009318550e-01,3.535376843387678658e-01,4.999777880018636544e-01,7.070753686775356206e-01,9.425816625333885423e-03
2.499884264342662199e-01,2.499884264342662199e-01,3.535370230996480179e-01,4.999768528685323843e-01,7.070740461992959247e-01,9.622181806217541128e-03
2.499879492273514026e-01,2.499879492273514026e-01,3.535363482271570157e-01,4.999758984547027496e-01,7.070726964543139204e-01,9.818546616043095920e-03
2.499874623802057494e-01,2.499874623802057494e-01,3.535356597213208385e-01,4.999749247604114433e-01,7.070713194426415660e-01,1.001491104723817478e-02
2.499869658928479954e-01,2.499869658928479954e-01,3.535349575821659651e-01,4.999739317856959353e-01,7.070699151643318192e-01,1.021127509223042351e-02
2.499864597652974030e-01,2.499864597652974030e-01,3.535342418097195960e-01,4.999729195305946949e-01,7.070684836194390810e-01,1.040763874344749311e-02
2.499859439975733733e-01,2.499859439975733733e-01,3.535335124040092647e-01,4.999718879951466910e-01,7.070670248080184184e-01,1.060400199331705540e-02
2.499854185896958347e-01,2.499854185896958347e-01,3.535327693650630598e-01,4.999708371793916140e-01,7.070655387301260086e-01,1.080036483426680127e-02
2.499848835416850767e-01,2.499848835416850767e-01,3.535320126929097362e-01,4.999697670833700980e-01,7.070640253858193613e-01,1.099672725872443031e-02
2.499843388535617494e-01,2.499843388535617494e-01,3.535312423875784371e-01,4.999686777071233879e-01,7.070624847751567632e-01,1.119308925911766291e-02
2.499837845253467528e-01,2.499837845253467528e-01,3.535304584490988056e-01,4.999675690506934500e-01,7.070609168981975001e-01,1.138945082787423159e-02
2.499832205570615695e-01,2.499832205570615695e-01,3.535296608775011507e-01,4.999664411141230835e-01,7.070593217550021903e-01,1.158581195742188798e-02
2.499826469487279046e-01,2.499826469487279046e-01,3.535288496728161700e-01,4.999652938974556982e-01,7.070576993456322290e-01,1.178217264018840277e-02
2.499820637003678514e-01,2.499820637003678514e-01,3.535280248350751719e-01,4.999641274007356473e-01,7.070560496701502329e-01,1.197853286860156227e-02
2.499814708120039475e-01,2.499814708120039475e-01,3.535271863643099644e-01,4.999629416240078394e-01,7.070543727286198177e-01,1.217489263508916494e-02
2.499808682836590634e-01,2.499808682836590634e-01,3.535263342605529102e-01,4.999617365673180713e-01,7.070526685211057094e-01,1.237125193207903526e-02
2.499802561153564029e-01,2.499802561153564029e-01,3.535254685238368166e-01,4.999605122307126948e-01,7.070509370476735223e-01,1.256761075199901330e-02
2.499796343071195581e-01,2.499796343071195581e-01,3.535245891541951013e-01,4.999592686142390607e-01,7.070491783083900916e-01,1.276396908727695303e-02
2.499790028589725654e-01,2.499790028589725654e-01,3.535236961516616816e-01,4.999580057179450754e-01,7.070473923033232522e-01,1.296032693034073618e-02
2.499783617709396832e-01,2.499783617709396832e-01,3.535227895162709189e-01,4.999567235418793110e-01,7.070455790325417267e-01,1.315668427361825314e-02
2.499777110430457527e-01,2.499777110430457527e-01,3.535218692480578961e-01,4.999554220860914500e-01,7.070437384961156813e-01,1.335304110953742032e-02
2.499770506753157540e-01,2.499770506753157540e-01,3.535209353470579741e-01,4.999541013506314524e-01,7.070418706941158371e-01,1.354939743052617322e-02
2.499763806677752498e-01,2.499763806677752498e-01,3.535199878133072904e-01,4.999527613355503886e-01,7.070399756266144697e-01,1.374575322901246469e-02
2.499757010204499974e-01,2.499757010204499974e-01,3.535190266468423159e-01,4.999514020408999393e-01,7.070380532936845208e-01,1.394210849742426837e-02
2.499750117333662813e-01,2.499750117333662813e-01,3.535180518477001321e-01,4.999500234667324516e-01,7.070361036954001532e-01,1.413846322818957876e-02
2.499743128065506081e-01,2.499743128065506081e-01,3.535170634159183201e-01,4.999486256131011608e-01,7.070341268318365291e-01,1.433481741373641288e-02
2.499736042400299563e-01,2.499736042400299563e-01,3.535160613515349604e-01,4.999472084800598570e-01,7.070321227030698097e-01,1.453117104649280511e-02
2.499728860338316927e-01,2.499728860338316927e-01,3.535150456545887998e-01,4.999457720676633299e-01,7.070300913091774886e-01,1.472752411888681237e-02
2.499721581879834620e-01,2.499721581879834620e-01,3.535140163251189183e-01,4.999443163759668685e-01,7.070280326502377255e-01,1.492387662334651761e-02
2.499714207025133805e-01,2.499714207025133805e-01,3.535129733631650617e-01,4.999428414050266500e-01,7.070259467263300124e-01,1.512022855230001767e-02
2.499706735774498145e-01,2.499706735774498145e-01,3.535119167687673647e-01,4.999413471548995180e-01,7.070238335375346184e-01,1.531657989817543884e-02
2.499699168128216298e-01,2.499699168128216298e-01,3.535108465419666834e-01,4.999398336256432041e-01,7.070216930839332559e-01,1.551293065340092481e-02
2.499691504086579974e-01,2.499691504086579974e-01,3.535097626828042072e-01,4.999383008173159393e-01,7.070195253656083034e-01,1.570928081040464871e-02
2.499683743649884771e-01,2.499683743649884771e-01,3.535086651913217914e-01,4.999367487299768986e-01,7.070173303826434719e-01,1.590563036161479413e-02
2.499675886818429338e-01,2.499675886818429338e-01,3.535075540675616246e-01,4.999351773636858121e-01,7.070151081351231381e-01,1.610197929945958450e-02
2.499667933592517599e-01,2.499667933592517599e-01,3.535064293115667278e-01,4.999335867185034643e-01,7.070128586231333445e-01,1.629832761636725025e-02
2.499659883972456254e-01,2.499659883972456254e-01,3.535052909233804552e-01,4.999319767944911952e-01,7.070105818467607994e-01,1.649467530476606339e-02
2.499651737958555053e-01,2.499651737958555053e-01,3.535041389030466052e-01,4.999303475917108996e-01,7.070082778060930995e-01,1.669102235708430290e-02
2.499643495551128469e-01,2.499643495551128469e-01,3.535029732506096978e-01,4.999286991102256383e-01,7.070059465012192845e-01,1.688736876575028592e-02
2.499635156750494025e-01,2.499635156750494025e-01,3.535017939661145858e-01,4.999270313500987495e-01,7.070035879322290606e-01,1.708371452319234346e-02
2.499626721556973685e-01,2.499626721556973685e-01,3.535006010496067885e-01,4.999253443113946260e-01,7.070012020992134660e-01,1.728005962183884123e-02
2.499618189970892745e-01,2.499618189970892745e-01,3.534993945011323802e-01,4.999236379941784936e-01,7.069987890022646493e-01,1.747640405411816575e-02
2.499609561992579831e-01,2.499609561992579831e-01,3.534981743207377680e-01,4.999219123985158553e-01,7.069963486414754250e-01,1.767274781245872090e-02
2.499600837622367733e-01,2.499600837622367733e-01,3.534969405084700811e-01,4.999201675244734910e-01,7.069938810169400512e-01,1.786909088928895911e-02
2.499592016860593680e-01,2.499592016860593680e-01,3.534956930643769479e-01,4.999184033721186804e-01,7.069913861287537848e-01,1.806543327703733284e-02
2.499583099707596290e-01,2.499583099707596290e-01,3.534944319885062747e-01,4.999166199415192025e-01,7.069888639770124383e-01,1.826177496813234311e-02
2.499574086163720843e-01,2.499574086163720843e-01,3.534931572809069111e-01,4.999148172327441131e-01,7.069863145618137112e-01,1.845811595500249785e-02
2.499564976229314839e-01,2.499564976229314839e-01,3.534918689416279847e-01,4.999129952458629123e-01,7.069837378832558583e-01,1.865445623007635362e-02
2.499555769904728830e-01,2.499555769904728830e-01,3.534905669707190667e-01,4.999111539809457105e-01,7.069811339414380225e-01,1.885079578578247386e-02
2.499546467190318089e-01,2.499546467190318089e-01,3.534892513682303949e-01,4.999092934380635067e-01,7.069785027364606789e-01,1.904713461454946369e-02
2.499537068086441216e-01,2.499537068086441216e-01,3.534879221342127065e-01,4.999074136172881322e-01,7.069758442684253019e-01,1.924347270880595248e-02
2.499527572593461255e-01,2.499527572593461255e-01,3.534865792687173491e-01,4.999055145186921401e-01,7.069731585374345872e-01,1.943981006098059044e-02
2.499517980711743748e-01,2.499517980711743748e-01,3.534852227717960038e-01,4.999035961423486940e-01,7.069704455435918966e-01,1.963614666350207288e-02
2.499508292441658952e-01,2.499508292441658952e-01,3.534838526435010175e-01,4.999016584883317349e-01,7.069677052870019240e-01,1.983248250879910551e-02
2.499498507783580459e-01,2.499498507783580459e-01,3.534824688838852369e-01,4.998997015567160362e-01,7.069649377677703628e-01,2.002881758930043915e-02
2.499488626737885189e-01,2.499488626737885189e-01,3.534810714930019526e-01,4.998977253475769267e-01,7.069621429860037942e-01,2.022515189743483849e-02
2.499478649304954780e-01,2.499478649304954780e-01,3.534796604709051770e-01,4.998957298609909006e-01,7.069593209418102431e-01,2.042148542563111333e-02
2.499468575485173372e-01,2.499468575485173372e-01,3.534782358176492001e-01,4.998937150970346188e-01,7.069564716352982892e-01,2.061781816631809428e-02
2.499458405278930373e-01,2.499458405278930373e-01,3.534767975332890888e-01,4.998916810557859636e-01,7.069535950665780666e-01,2.081415011192464665e-02
2.499448138686616860e-01,2.499448138686616860e-01,3.534753456178801878e-01,4.998896277373232611e-01,7.069506912357602646e-01,2.101048125487965657e-02
2.499437775708629461e-01,2.499437775708629461e-01,3.534738800714785634e-01,4.998875551417258367e-01,7.069477601429570157e-01,2.120681158761206220e-02
2.499427316345367578e-01,2.499427316345367578e-01,3.534724008941406703e-01,4.998854632690734046e-01,7.069448017882812296e-01,2.140314110255080865e-02
2.499416760597234222e-01,2.499416760597234222e-01,3.534709080859235741e-01,4.998833521194467888e-01,7.069418161718470373e-01,2.159946979212488613e-02
2.499406108464637399e-01,2.499406108464637399e-01,3.534694016468848954e-01,4.998812216929273688e-01,7.069388032937696797e-01,2.179579764876331607e-02
2.499395359947986783e-01,2.499395359947986783e-01,3.534678815770826432e-01,4.998790719895973012e-01,7.069357631541651754e-01,2.199212466489514767e-02
2.499384515047697597e-01,2.499384515047697597e-01,3.534663478765754929e-01,4.998769030095394639e-01,7.069326957531508748e-01,2.218845083294947174e-02
2.499373573764187562e-01,2.499373573764187562e-01,3.534648005454225084e-01,4.998747147528374568e-01,7.069296010908449057e-01,2.238477614535539298e-02
2.499362536097879117e-01,2.499362536097879117e-01,3.534632395836834751e-01,4.998725072195757679e-01,7.069264791673668391e-01,2.258110059454207508e-02
2.499351402049198034e-01,2.499351402049198034e-01,3.534616649914185671e-01,4.998702804098394958e-01,7.069233299828370232e-01,2.277742417293868865e-02
2.499340171618572581e-01,2.499340171618572581e-01,3.534600767686884026e-01,4.998680343237144608e-01,7.069201535373766943e-01,2.297374687297445636e-02
2.499328844806437133e-01,2.499328844806437133e-01,3.534584749155543770e-01,4.998657689612873711e-01,7.069169498311086430e-01,2.317006868707863210e-02
2.499317421613227452e-01,2.499317421613227452e-01,3.534568594320781076e-01,4.998634843226454350e-01,7.069137188641561043e-01,2.336638960768049056e-02
2.499305902039384852e-01,2.499305902039384852e-01,3.534552303183219890e-01,4.998611804078768595e-01,7.069104606366438670e-01,2.356270962720936196e-02
2.499294286085352867e-01,2.499294286085352867e-01,3.534535875743488043e-01,4.998588572170705180e-01,7.069071751486974975e-01,2.375902873809459040e-02
2.499282573751580028e-01,2.499282573751580028e-01,3.534519312002219471e-01,4.998565147503159500e-01,7.069038624004437832e-01,2.395534693276557200e-02
2.499270765038517361e-01,2.499270765038517361e-01,3.534502611960051999e-01,4.998541530077034167e-01,7.069005223920102887e-01,2.415166420365172720e-02
2.499258859946621170e-01,2.499258859946621170e-01,3.534485775617631220e-01,4.998517719893241784e-01,7.068971551235261330e-01,2.434798054318251803e-02
2.499246858476349420e-01,2.499246858476349420e-01,3.534468802975604396e-01,4.998493716952698285e-01,7.068937605951207681e-01,2.454429594378743779e-02
2.499234760628165908e-01,2.499234760628165908e-01,3.534451694034627667e-01,4.998469521256330705e-01,7.068903388069254223e-01,2.474061039789602484e-02
2.499222566402536372e-01,2.499222566402536372e-01,3.534434448795359951e-01,4.998445132805072189e-01,7.068868897590718792e-01,2.493692389793783840e-02
2.499210275799931824e-01,2.499210275799931824e-01,3.534417067258466827e-01,4.998420551599863093e-01,7.068834134516932544e-01,2.513323643634248969e-02
2.499197888820825497e-01,2.499197888820825497e-01,3.534399549424617759e-01,4.998395777641650439e-01,7.068799098849234408e-01,2.532954800553962119e-02
2.499185405465695897e-01,2.499185405465695897e-01,3.534381895294489428e-01,4.998370810931390684e-01,7.068763790588977747e-01,2.552585859795891005e-02
2.499172825735023751e-01,2.499172825735023751e-01,3.534364104868761847e-01,4.998345651470046391e-01,7.068728209737522583e-01,2.572216820603007159e-02
2.499160149629294225e-01,2.499160149629294225e-01,3.534346178148121131e-01,4.998320299258587340e-01,7.068692356296241153e-01,2.591847682218286972e-02
2.499147377148996374e-01,2.499147377148996374e-01,3.534328115133258952e-01,4.998294754297992193e-01,7.068656230266516793e-01,2.611478443884708567e-02
2.499134508294622303e-01,2.499134508294622303e-01,3.534309915824870862e-01,4.998269016589244051e-01,7.068619831649740615e-01,2.631109104845255967e-02
2.499121543066669116e-01,2.499121543066669116e-01,3.534291580223660190e-01,4.998243086133337676e-01,7.068583160447319269e-01,2.650739664342916663e-02
2.499108481465635856e-01,2.499108481465635856e-01,3.534273108330332480e-01,4.998216962931270602e-01,7.068546216660663850e-01,2.670370121620680576e-02
2.499095323492026566e-01,2.499095323492026566e-01,3.534254500145601052e-01,4.998190646984052576e-01,7.068509000291200994e-01,2.690000475921543177e-02
2.499082069146349172e-01,2.499082069146349172e-01,3.534235755670183665e-01,4.998164138292697789e-01,7.068471511340366220e-01,2.709630726488503755e-02
2.499068718429114100e-01,2.499068718429114100e-01,3.534216874904802519e-01,4.998137436858227645e-01,7.068433749809603928e-01,2.729260872564564719e-02
2.499055271340836215e-01,2.499055271340836215e-01,3.534197857850185365e-01,4.998110542681671320e-01,7.068395715700369619e-01,2.748890913392732990e-02
2.499041727882034547e-01,2.499041727882034547e-01,3.534178704507066615e-01,4.998083455764068539e-01,7.068357409014132120e-01,2.768520848216020000e-02
2.499028088053231178e-01,2.499028088053231178e-01,3.534159414876184568e-01,4.998056176106461801e-01,7.068318829752368027e-01,2.788150676277440648e-02
2.499014351854951521e-01,2.499014351854951521e-01,3.534139988958281964e-01,4.998028703709902487e-01,7.068279977916562817e-01,2.807780396820013999e-02
2.499000519287726541e-01,2.499000519287726541e-01,3.534120426754109867e-01,4.998001038575451971e-01,7.068240853508218624e-01,2.827410009086763626e-02
2.498986590352088311e-01,2.498986590352088311e-01,3.534100728264421010e-01,4.997973180704176066e-01,7.068201456528840909e-01,2.847039512320716920e-02
2.498972565048575012e-01,2.498972565048575012e-01,3.534080893489975894e-01,4.997945130097148914e-01,7.068161786979950678e-01,2.866668905764905781e-02
2.498958443377726768e-01,2.498958443377726768e-01,3.534060922431538909e-01,4.997916886755452426e-01,7.068121844863076708e-01,2.886298188662366274e-02
2.498944225340088698e-01,2.498944225340088698e-01,3.534040815089881105e-01,4.997888450680176842e-01,7.068081630179761099e-01,2.905927360256138278e-02
2.498929910936208421e-01,2.498929910936208421e-01,3.534020571465776306e-01,4.997859821872416286e-01,7.068041142931551502e-01,2.925556419789266532e-02
2.498915500166638826e-01,2.498915500166638826e-01,3.534000191560006665e-01,4.997831000333277096e-01,7.068000383120012220e-01,2.945185366504799937e-02
2.498900993031934747e-01,2.498900993031934747e-01,3.533979675373357110e-01,4.997801986063868940e-01,7.067959350746713110e-01,2.964814199645791556e-02
2.498886389532656571e-01,2.498886389532656571e-01,3.533959022906619785e-01,4.997772779065312587e-01,7.067918045813238459e-01,2.984442918455298965e-02
2.498871689669366347e-01,2.498871689669366347e-01,3.533938234160589609e-01,4.997743379338732139e-01,7.067876468321178107e-01,3.004071522176384249e-02
2.498856893442631955e-01,2.498856893442631955e-01,3.533917309136069829e-01,4.997713786885262799e-01,7.067834618272138547e-01,3.023700010052114001e-02
2.498842000853023215e-01,2.498842000853023215e-01,3.533896247833866466e-01,4.997684001706045875e-01,7.067792495667731822e-01,3.043328381325558635e-02
2.498827011901114670e-01,2.498827011901114670e-01,3.533875050254791650e-01,4.997654023802228784e-01,7.067750100509582190e-01,3.062956635239794459e-02
2.498811926587484467e-01,2.498811926587484467e-01,3.533853716399663059e-01,4.997623853174968378e-01,7.067707432799325007e-01,3.082584771037900212e-02
2.498796744912714640e-01,2.498796744912714640e-01,3.533832246269303923e-01,4.997593489825428170e-01,7.067664492538606735e-01,3.102212787962960877e-02
2.498781466877390001e-01,2.498781466877390001e-01,3.533810639864541359e-01,4.997562933754778891e-01,7.067621279729081607e-01,3.121840685258066295e-02
2.498766092482100076e-01,2.498766092482100076e-01,3.533788897186209144e-01,4.997532184964199042e-01,7.067577794372417177e-01,3.141468462166309428e-02
2.498750621727437726e-01,2.498750621727437726e-01,3.533767018235145496e-01,4.997501243454874342e-01,7.067534036470289882e-01,3.161096117930787402e-02
2.498735054613999140e-01,2.498735054613999140e-01,3.533745003012193631e-01,4.997470109227997170e-01,7.067490006024386151e-01,3.180723651794604978e-02
2.498719391142385227e-01,2.498719391142385227e-01,3.533722851518203423e-01,4.997438782284769898e-01,7.067445703036405735e-01,3.200351063000869689e-02
2.498703631313199669e-01,2.498703631313199669e-01,3.533700563754028634e-01,4.997407262626398783e-01,7.067401127508056158e-01,3.219978350792693234e-02
2.498687775127050315e-01,2.498687775127050315e-01,3.533678139720528577e-01,4.997375550254099519e-01,7.067356279441056044e-01,3.239605514413192860e-02
2.498671822584548341e-01,2.498671822584548341e-01,3.533655579418568116e-01,4.997343645169096127e-01,7.067311158837135121e-01,3.259232553105491370e-02
2.498655773686309645e-01,2.498655773686309645e-01,3.533632882849017665e-01,4.997311547372618734e-01,7.067265765698034219e-01,3.278859466112714338e-02
2.498639628432952620e-01,2.498639628432952620e-01,3.533610050012752080e-01,4.997279256865904129e-01,7.067220100025503049e-01,3.298486252677994279e-02
2.498623386825099546e-01,2.498623386825099546e-01,3.533587080910651768e-01,4.997246773650198537e-01,7.067174161821302425e-01,3.318112912044467178e-02
2.498607048863377422e-01,2.498607048863377422e-01,3.533563975543602687e-01,4.997214097726754289e-01,7.067127951087204263e-01,3.337739443455274568e-02
2.498590614548415467e-01,2.498590614548415467e-01,3.533540733912495235e-01,4.997181229096830379e-01,7.067081467824989360e-01,3.357365846153562844e-02
2.498574083880848451e-01,2.498574083880848451e-01,3.533517356018227029e-01,4.997148167761696347e-01,7.067034712036452948e-01,3.376992119382483948e-02
2.498557456861313364e-01,2.498557456861313364e-01,3.533493841861698459e-01,4.997114913722626173e-01,7.066987683723395808e-01,3.396618262385193293e-02
2.498540733490451082e-01,2.498540733490451082e-01,3.533470191443816577e-01,4.997081466980901610e-01,7.066940382887632044e-01,3.416244274404852538e-02
2.498523913768906923e-01,2.498523913768906923e-01,3.533446404765493432e-01,4.997047827537813292e-01,7.066892809530985753e-01,3.435870154684627503e-02
2.498506997697329257e-01,2.498506997697329257e-01,3.533422481827646067e-01,4.997013995394657404e-01,7.066844963655291023e-01,3.455495902467690950e-02
2.498489985276370617e-01,2.498489985276370617e-01,3.533398422631197633e-01,4.996979970552740680e-01,7.066796845262394156e-01,3.475121516997217719e-02
2.498472876506686591e-01,2.498472876506686591e-01,3.533374227177075166e-01,4.996945753013372626e-01,7.066748454354149223e-01,3.494746997516391673e-02
2.498455671388937760e-01,2.498455671388937760e-01,3.533349895466212365e-01,4.996911342777874965e-01,7.066699790932423619e-01,3.514372343268398063e-02
2.498438369923786651e-01,2.498438369923786651e-01,3.533325427499546811e-01,4.996876739847572746e-01,7.066650854999092513e-01,3.533997553496428384e-02
2.498420972111901617e-01,2.498420972111901617e-01,3.533300823278023306e-01,4.996841944223802678e-01,7.066601646556045502e-01,3.553622627443681764e-02
2.498403477953952123e-01,2.498403477953952123e-01,3.533276082802588869e-01,4.996806955907903691e-01,7.066552165605176627e-01,3.573247564353359412e-02
2.498385887450614296e-01,2.498385887450614296e-01,3.533251206074199402e-01,4.996771774901227481e-01,7.066502412148397694e-01,3.592872363468670172e-02
2.498368200602565370e-01,2.498368200602565370e-01,3.533226193093813028e-01,4.996736401205129630e-01,7.066452386187624946e-01,3.612497024032827048e-02
2.498350417410487578e-01,2.498350417410487578e-01,3.533201043862394530e-01,4.996700834820974602e-01,7.066402087724787950e-01,3.632121545289047210e-02
2.498332537875067316e-01,2.498332537875067316e-01,3.533175758380914244e-01,4.996665075750134077e-01,7.066351516761827378e-01,3.651745926480555460e-02
2.498314561996993477e-01,2.498314561996993477e-01,3.533150336650346390e-01,4.996629123993985844e-01,7.066300673300691670e-01,3.671370166850581457e-02
2.498296489776959117e-01,2.498296489776959117e-01,3.533124778671671851e-01,4.996592979553917679e-01,7.066249557343342591e-01,3.690994265642359023e-02
2.498278321215661457e-01,2.498278321215661457e-01,3.533099084445875948e-01,4.996556642431322359e-01,7.066198168891750786e-01,3.710618222099128921e-02
2.498260056313801603e-01,2.498260056313801603e-01,3.533073253973950112e-01,4.996520112627602095e-01,7.066146507947899114e-01,3.730242035464137462e-02
2.498241695072082880e-01,2.498241695072082880e-01,3.533047287256889657e-01,4.996483390144165204e-01,7.066094574513778204e-01,3.749865704980633735e-02
2.498223237491214166e-01,2.498223237491214166e-01,3.533021184295696560e-01,4.996446474982427777e-01,7.066042368591392009e-01,3.769489229891876542e-02
2.498204683571907114e-01,2.498204683571907114e-01,3.532994945091377237e-01,4.996409367143813673e-01,7.065989890182753363e-01,3.789112609441126767e-02
